Fednum,EDA - Fundraising Report,EDA - Financial Report,EDA - Daily Notification,EDA - Dashboard
35068,docs.google.com/spreadsheets/d/1cKTFxOtStvJGLlbF50ok5uVTPghJGD2h70Bug9eI4N4,https://drive.google.com/drive/u/0/folders/1AW9d-zWDkvtEBZEZSp7SW4veTAwVRTpv,https://docs.google.com/spreadsheets/d/1z2WpDVTxkvP3iSHOgvnF89TkQz5P9BcWjKglUfAiIKk,https://docs.google.com/spreadsheets/d/1URKJc37ASfBBRAnMHcm_Ssw-puM-8LEkbHaEhMHVwNU
35069,docs.google.com/spreadsheets/d/1zgTP6DTMPQVpDK7PCzhs71weBS-BhFRaGIhiW5bbckQ,https://drive.google.com/drive/u/0/folders/1KPkFMLXP5jKvmU2V12VAaYh2xPZLL_gM,https://docs.google.com/spreadsheets/d/1XZcRe5sH0pnnkKBPB4rrMTUoGWrmxVb3QGhWDcPI_lA,https://docs.google.com/spreadsheets/d/1edRr4nkw5oN5RlSB6msLfagRNmtVy1m1GeJcaoCovX8
35070,docs.google.com/spreadsheets/d/1MQPiFs9SI-IUKqMUbcQTBiRsqvAuWRwl3yy61a6-3dk,https://drive.google.com/drive/u/0/folders/1pDccSs_DK-EinKphdtuSva7oxM28J1CW,https://docs.google.com/spreadsheets/d/1Rc-YfDSZLnTNkDQwC9wlnGa4oZMr9JfAy_fRcFqebhM,https://docs.google.com/spreadsheets/d/1po65QZIlzrM24TKVkzAo4sXn2IG07Ul52_cC0-BD664
35071,docs.google.com/spreadsheets/d/1gMT6-tBDhUpZMVRtHkqLm29amY6ZI3FhClk16F83cXI,https://drive.google.com/drive/u/0/folders/1kV_s3EX1oAz5FrTEnGA49coOTdhquGHU,https://docs.google.com/spreadsheets/d/1icun6qqRK6N0EwrUgnUeUDgZlxqxnkNQaSXk6tQy8Wg,https://docs.google.com/spreadsheets/d/1EeuxO0mzMN2dhmkdU8SDZNMIaMvgh6OGcCac5HL0eQ4
35072,docs.google.com/spreadsheets/d/1_zEUt63tmOWpJXNW6ZXOPLl1b8bKSB7gbDgjN7K7BAs,https://drive.google.com/drive/u/0/folders/1D5P8jNKEt0riS7XkhA7RzbxGn_KaiTG1,https://docs.google.com/spreadsheets/d/1swCw6WwnicbVR6CQ3zZ8gSYDY9fbDa8oL3QMM-gB1fI,https://docs.google.com/spreadsheets/d/1Qwo9sFCmzFAZmW1SVoOfg6WTUKRKMc5r7myzBL1zLjM
35073,docs.google.com/spreadsheets/d/1tXJ5Bcrwfk2rV7dny2ByjVnF50AIKzqjNhIORXk996Y,https://drive.google.com/drive/u/0/folders/1RTfossUNycwv4tk0FreKWyKhmXEhIiXY,https://docs.google.com/spreadsheets/d/1wrir2qJG8Cx6sWm_MME8Jcxzb_N4gWyJ1lp4w2mp83g,https://docs.google.com/spreadsheets/d/1KGU9tAP7D9jRoKnXvM33Orghau0cqDbu8ye--xOqBHo
35074,docs.google.com/spreadsheets/d/1BtE52V47PE033S0T-e1SYrjt_nsqZb5z1v04R1iPMiQ,https://drive.google.com/drive/u/0/folders/19WKeJgkN5-Y1UznM7ZodFiL9J_h3Tuln,https://docs.google.com/spreadsheets/d/1Nm0f6DMuWLg1JvvhnHTx4Wk4uOuliru9chw0dvK8h_Y,https://docs.google.com/spreadsheets/d/1E-zLZ1FO3WSIIPVM_kECDhbsB_cQv8IfbEYW0H2Dnl0
35075,docs.google.com/spreadsheets/d/1R--yiRdV5EvKvx3ZfbXbGrpezoGroIMSNE4OeUS-4dU,https://drive.google.com/drive/u/0/folders/12BlWTy0b2unufaB7xr2_J5THVnQrb4Tl,https://docs.google.com/spreadsheets/d/1XA-TblTY-5eWLQYnRjEWUSrHdnWjrT-EVFAe133ku2U,https://docs.google.com/spreadsheets/d/1G6ioTgKtm8pGlcthLv82BIIKfb0KvpUr9miPZm4xUv4
35076,docs.google.com/spreadsheets/d/1FKPO_nYvtFom5MhNiijVHDqUIH638o603Uwy8dHG_5g,https://drive.google.com/drive/u/0/folders/1-FLdoxK87ZCrSEPnJfQxbMLO4rxPzMeU,https://docs.google.com/spreadsheets/d/18yploziIWvQxwQj4OPULcInNt9-XAExke8ga7d4i6FM,https://docs.google.com/spreadsheets/d/1E-cd3w5X_Fty3cASnMhf26jco66wAO7hNr6NZ6yDsbQ
35077,docs.google.com/spreadsheets/d/1_I2BaeonhP_F6uSamftwEFBNTzbhOd83nLWeKzbUKXg,https://drive.google.com/drive/u/0/folders/19NmDC2zuXwDuVgx7H9_szS0NePN8S4qs,https://docs.google.com/spreadsheets/d/1iPEpmD8XSxkgs9XxP7B1QP-rFVenOHrzLjmzHzA7f5s,https://docs.google.com/spreadsheets/d/1dkMlLeMrfWGh8sGlpoAkwHBgvAgGbuDQ4k4qL9LQLt8
35078,docs.google.com/spreadsheets/d/14tllzGfa_aTDrXaJrEp1eATSTL5WDY1lC_5WKITLda8,https://drive.google.com/drive/u/0/folders/1X_t3CtYc8Gv6ovu4NGYKfIuH7tdkNxor,https://docs.google.com/spreadsheets/d/1J-z3OcPcpmdlwHhH4gO5SZEYDPqfCj1LL1Ihd0PShWk,https://docs.google.com/spreadsheets/d/1Vlrb1a0JvLgmlZGD3llgRxWtLOoKFsL1aS0xBWtLvuE
35079,docs.google.com/spreadsheets/d/1C2ENuutfqFpQ9qPLgxTqmpXfjF6x0njE3vm-PJdix78,https://drive.google.com/drive/u/0/folders/1Or_q-4c-7tYMsWW-P9lfdhpHMCnnqDDT,https://docs.google.com/spreadsheets/d/1JArECcEPMzk0EfqmH3d4yjJmsT7LCaJmCBT3CK61isQ,https://docs.google.com/spreadsheets/d/1NRkqYSNKDhFe6dPdH-Vh4ttI4bFyWSDkyjfQjFu4ph8
35080,docs.google.com/spreadsheets/d/1O41cvMQHob9TmQW6ai_GOGhtyen6XMuWgAqVPUm95vY,https://drive.google.com/drive/u/0/folders/1qym7Ic_m4OunFFZLcVgnnr0-_k8W-5zU,https://docs.google.com/spreadsheets/d/1hVmuDnmi_eV_TmwpH9BXIvvbAfXedZ9BVNiFtjLFHzU,https://docs.google.com/spreadsheets/d/1lmYV4jSc6Z9Tc4J3rkRCmDJEWpLTAYCj4HpUam4gCZA
35081,docs.google.com/spreadsheets/d/1QRsSMRTOiMt2ttH1eDf-hJA3tCJvVkvt2m8RdTbuKLg,https://drive.google.com/drive/u/0/folders/1LZSdNYoq_0BXFeFZVz_ZUkRlclof6IHJ,https://docs.google.com/spreadsheets/d/12F0ot7FS8fbe-t9V66p7KKxIWTVOcZTS76nndE6cJKQ,https://docs.google.com/spreadsheets/d/193vLIBZbhOedF9wpnVJD9o8kUqaxDw3dPAuBxU_yZw4
35082,docs.google.com/spreadsheets/d/1WmnM0BheTU2-wim3yq_ON_9FXvFMRfa53QILGKeNTR0,https://drive.google.com/drive/u/0/folders/1wHuATs15kpG-qXL5lOj4IkXLkjUWNA-W,https://docs.google.com/spreadsheets/d/1ugH4QWwLukSUuSH1TcyWNd3ZiSzS1y7RHj4qQuOV6xg,https://docs.google.com/spreadsheets/d/16dQwTEa71_gxHCy7eTp81Y4ZH0Imr3z7sC94PmMbNHA
35083,docs.google.com/spreadsheets/d/1-On5T_RY6DVTu82R_dyPMYM5XnO2IMsreyqzctAwEWo,https://drive.google.com/drive/u/0/folders/1F-OQH9S_wp-f-Pr_XcuJqri6bMYsmfsi,https://docs.google.com/spreadsheets/d/189hlUXSZkZCJzZDwJpjq8fEdwt-0tCCifgGfO-TsMS8,https://docs.google.com/spreadsheets/d/1y4xDXDDUKFMWoSWPWjnhzvUlwGuYMLPQCZEMaKMRQ8s
35084,docs.google.com/spreadsheets/d/1IN1vp2JuRQLoLXOAl53ZGD0XjGgaGGo38FG6QHX9FIA,https://drive.google.com/drive/u/0/folders/1MOXmNQCE2C8627qumDFkX9GwaG9R1I72,https://docs.google.com/spreadsheets/d/167x7j1vomqEtMnGNYvFkXkn3DVBavD9nHMTgYG8PYLk,https://docs.google.com/spreadsheets/d/1mkVgg3DOfoIuLxHJrSLqz2uhZiQQIYW2JMNCfOwY2W0
35085,docs.google.com/spreadsheets/d/1HUlQuOfQTA9o8xqrnBUsKkUJ4EtMiCzWThYuDGRcj3E,https://drive.google.com/drive/u/0/folders/1mEG0VffoG9_aRwXN3x0B95AEc_R6SF7G,https://docs.google.com/spreadsheets/d/1_VMCrGlOQaK1rGktdb_B76AZNLCbTQcyV_yoWb8Zp6M,https://docs.google.com/spreadsheets/d/1mNyORqPP8X3WpGNIDeLVSbt9aYEKyohJIJDVhYMMo2M
35086,docs.google.com/spreadsheets/d/1jGr6VLG_kP5Ypt4E4AzMusseE0Hj7SCtnIfDEIfaGmE,https://drive.google.com/drive/u/0/folders/1Q9QytYHFAEjUjTm-5axhG-9E8f8JeiA6,https://docs.google.com/spreadsheets/d/11nJQ-KtJCNOQeHAK5ah4Y5m-pekzN8hJB_xzAhfYe04,https://docs.google.com/spreadsheets/d/14I7KRZd5vHpZr_Gxn1lsjBkgabZXoqhjgjyOsPTZlis
35087,docs.google.com/spreadsheets/d/1XHCWKoFJELifYtjJBBC-gtPJeckzB69agRxLso3ScXU,https://drive.google.com/drive/u/0/folders/1J6d9lNj_lCYt8v-TTx-W0wX5Nfy_N1em,https://docs.google.com/spreadsheets/d/1vbxKU7RLe9Lb2k8xNQQTjHU43H0_A0oGpvvVw0Z44jM,https://docs.google.com/spreadsheets/d/1aROmXWjJScMOXOzb25Lko2AH1eQvqZHMae7GwNZyNKM
35088,docs.google.com/spreadsheets/d/1eiX31ZN0vHvEnc3P9rQsfERUn9Vhfrey7Nw1lhAi36U,https://drive.google.com/drive/u/0/folders/1Je9D4gMkmm0YJazfL2ii9pKnkD7GikC8,https://docs.google.com/spreadsheets/d/1hlBda3BTucg4IqUUE8I-Dd7gRevvr5LhSQjY4KJN3bQ,https://docs.google.com/spreadsheets/d/1trTJHpatpAuob9hMz54YWTrsXZ82716WQ43Q8vZfa_w
35089,docs.google.com/spreadsheets/d/1qf1Ih04x6Z7Uf8p6Yg3CHs_l3k16GLu5Pr21vPxo9VE,https://drive.google.com/drive/u/0/folders/1rRxskTmz9KCSbQRsMgiVUTE2TCG0er7H,https://docs.google.com/spreadsheets/d/18W2_B-D6X1kzatgGmX6qaCvM_gJl7bBxAfh6_2COFy0,https://docs.google.com/spreadsheets/d/1AoUaT-AVc7knxw6_84GONszEpKzszy9m_xS2rB97NjE
35090,docs.google.com/spreadsheets/d/1f3P3ZiM8bCKAuLj6CSU92-1HXFEid7RzQ-HuUbTiSBQ,https://drive.google.com/drive/u/0/folders/1Up_Tg-EnHDeIuXqOsMKinjNkBgZYqhdG,https://docs.google.com/spreadsheets/d/14IHSn4NC6J7zto4oQRouKHt7dFuhmU-hEWD4G_Zv1CQ,https://docs.google.com/spreadsheets/d/1Fa77IO0TZuqR7HgeXvyzm6VlugxfA48jeDaBSuNSg0s
35091,docs.google.com/spreadsheets/d/1MoU33gJNwbDsafJybbN6iS1wvuXAOCJ-FphfIuAOlkI,https://drive.google.com/drive/u/0/folders/10dBu9p1Nyg2sgOl_P_db8zo3LHVuigEy,https://docs.google.com/spreadsheets/d/1znFwbfHs2b7Ma3aYmRtVR-hsB81fT02RnQ-uxYblOdU,https://docs.google.com/spreadsheets/d/1ZphVF4J4yLATW6QEcEI11-t1yhUGsA2ADyYq2QiiBvQ
35092,docs.google.com/spreadsheets/d/13GIggJKTXSgp1D6mKhxeMmYI848xRewaVXmN2b4Z8wY,https://drive.google.com/drive/u/0/folders/1LHIV6dSoUuozIjKEDejsAsRuyrZYSjCN,https://docs.google.com/spreadsheets/d/1CYNB49rcHIKQNPXe_BaB2ZRGPNjYuCoj1oR9PTW83s8,https://docs.google.com/spreadsheets/d/1LZEiBoTqMNJvqhCEWR9dZDLrvUcEeCI-vw1KF7bZ6o0
35093,docs.google.com/spreadsheets/d/1D-F61I1OTzYDtNBJe6SaCtgKJU3Q8lS9Sq1GSg6-FFM,https://drive.google.com/drive/u/0/folders/1buq1i7Ce0Jf-4IlhQPYfPYS3N0iadoCG,https://docs.google.com/spreadsheets/d/1zG4YBXseqog6A4fkJYYPzvliu-v3nPXPMZfeqcXKt6c,https://docs.google.com/spreadsheets/d/1eYofktJB6Ev5xYyPAo-ZnlqX6b7sBw5gbKB-SpLfFp0
35094,docs.google.com/spreadsheets/d/1vxxQCbGuv2YmbdcM8G4YzpMYEuB-BBCw_keKuM2NHY8,https://drive.google.com/drive/u/0/folders/1hfRhplg959r0vrEr9LKjfiMbzyL0yumy,https://docs.google.com/spreadsheets/d/1tYZb1ExyozbMkNyXwhQ52C813zn-UlARgaAyn9vDvvM,https://docs.google.com/spreadsheets/d/1iyAngctWO0t85PuAWQ-fns0N_cCvYCXWz5wYkfU_OrY
35095,docs.google.com/spreadsheets/d/1r_VEt_J7ODpvo9S6P6Y56obmNuGO_0hj96CD5PEQmyI,https://drive.google.com/drive/u/0/folders/1Ms-wFE4Z1WAwDNjR4Wo-FFIb0qin9vXU,https://docs.google.com/spreadsheets/d/1o5vSafdVM3AR7VDp2gLfzeLau47uqLRqd57ONbFowPo,https://docs.google.com/spreadsheets/d/11wtf0O3wSyd7J5rYn9bGJB1Bfj1KVk0O3p0aYhzWZHU
35096,docs.google.com/spreadsheets/d/1yYMjPhQHFKvv52bPUrwATwD7Xi5m4nB73a_qXpJ6f_k,https://drive.google.com/drive/u/0/folders/1Gsf0lv-dUzkERuANMN7MYqK_O66Hmt7d,https://docs.google.com/spreadsheets/d/1AxGbke5b_6ss2lkxxw5tjO8DJxROXVMwyJGnU-66054,https://docs.google.com/spreadsheets/d/1EjyZFxnDysAavHgwYVwlP4VHCRf5JyqjMLlAOdNJQzI
35097,docs.google.com/spreadsheets/d/1i8b18pfqFByM0ghu_l4Mf9bAY9-MLVQIr7nNnV3Um8w,https://drive.google.com/drive/u/0/folders/14RSzjFsR_MqxSdxkMpixToXONDA70iOc,https://docs.google.com/spreadsheets/d/1tYLIouddJkkfajENKgFblIaAPlk7G67ghUwnI9caecE,https://docs.google.com/spreadsheets/d/1eU0yqgDOR8MgL5n2WDS0egU9P-6toldB7tsboaF0e_g
35098,docs.google.com/spreadsheets/d/1-wjotklP8k3LT9vvZ9j3xHyKnVcGe0iU5Y1dsoAASKg,https://drive.google.com/drive/u/0/folders/1Oi2MpnYWTb6wzPLnJ1mMY2WFgwNd88zA,https://docs.google.com/spreadsheets/d/1TcXUZrfdnwjBsk4GI1nxc2XoTpAy3LOjjA_oJRUBeYo,https://docs.google.com/spreadsheets/d/1zlhGU5tp0xVeGGcvvafpwbSgsls19nd4cPyV-lHjcVA
35099,docs.google.com/spreadsheets/d/1DRfb_6PhaIOv7YMr4WnheRhYnPOOjoSbw6a-vyUhhYU,https://drive.google.com/drive/u/0/folders/12MWJXYAJWyWs7kVZbXltSw_QysyRd6B8,https://docs.google.com/spreadsheets/d/1RY6g0Y5Ks0MK6X7oIoBK3OGDxlSlw8f761NUq7HY_ow,https://docs.google.com/spreadsheets/d/1ugW9auYZNOQuQGIjKdx6d3uedmbOlVw7HLKQDNHkjhU
35100,docs.google.com/spreadsheets/d/1q5Uh9Zzo9Bi6z8afeWLRGeGd6nQ6JCCh8ZVNErGVyp8,https://drive.google.com/drive/u/0/folders/1xnmSWUoq_vi2NZRDlyZ2BT1_M7QfeX16,https://docs.google.com/spreadsheets/d/12q9l0O1CHHSzH8KJjRAUP8eehAcbAcwGcpXEDgLvGkM,https://docs.google.com/spreadsheets/d/1EYqBAxOtBNB5qaTg9j38PL1bnCcEiN1mOAF0HFcpu3s
35101,docs.google.com/spreadsheets/d/1Yz1nL-btmBCdKyFXolmIE-ljsq77_tQIDnxCCgS5q2s,https://drive.google.com/drive/u/0/folders/1Do6FS6XvrrJI7qbHyoBZuOJoIrfuiTI0,https://docs.google.com/spreadsheets/d/1kTn6jQbGVn8KTfldrdUdCwtg2BJ7ORY_JXQudw5qA00,https://docs.google.com/spreadsheets/d/13vo53h98DPcwgScBT5LlD5oxNPO-pk580a1zBnkL1lc
35102,docs.google.com/spreadsheets/d/1d2zQW_qsEWUP48M9Uve6vrnQz_FzcdBUADyE8VfCp9g,https://drive.google.com/drive/u/0/folders/1fU4IbbW7--SyJgqBBkguLBlDiBDpUNer,https://docs.google.com/spreadsheets/d/1sM6bOuGDUdkHffabTJthDUBYBejgg66SM_lRTY3e_5E,https://docs.google.com/spreadsheets/d/1FRuD21wqR1ADsBTl79MvGI6sgk-CGukZE6gindtXtf8
35103,docs.google.com/spreadsheets/d/1oyTUUiEJdwhb1Whs2fgr2ljWZbF-IpGCi3cFr6e2JB8,https://drive.google.com/drive/u/0/folders/1JT__EVvEsWu_nr0_ckydn5iRMDvakubP,https://docs.google.com/spreadsheets/d/14Li6QbbujLkfsAgUXSf_9_Mh6WL3sa4s_MBmL81Iw_s,https://docs.google.com/spreadsheets/d/1x3pyqldpjbCvl-WFMT6S7DpErP75YG4KQN60c_vYn4s
35104,docs.google.com/spreadsheets/d/17hASg81BmQyUZzvyIUytBWpBqeKMs3TZib0yM7DUVfY,https://drive.google.com/drive/u/0/folders/1Deyd1rxMpgKFn8e0GJ_p_cz3HvcPeLaL,https://docs.google.com/spreadsheets/d/1UTR5Jf5h3uZgxZXHpzJLndqNbYqFk8jOf7hnVTD0f38,https://docs.google.com/spreadsheets/d/1ehHulhLaNVX5bdBiEyL6wbYmpmNcmdAhV10wRgy1LCY
35105,docs.google.com/spreadsheets/d/1v5BVBAOlxEnUjDphUsNKv9tccZjH--EKazzE7D5OZis,https://drive.google.com/drive/u/0/folders/1lIgsI9yu8pXq_IYdvdSErFyLNne4O7S_,https://docs.google.com/spreadsheets/d/1RqnzgY4LjyiN02QQGZWxDQ1AV_FlGmpi7u8KcVd2ppk,https://docs.google.com/spreadsheets/d/1bYOzXqI9cbjQQw2RHyZ_eGERWQtmvrC4FknamdjI27g
35106,docs.google.com/spreadsheets/d/1Su5P4e-hriPYFcqdnGUwZxf8TF5TwXt7sWyhI3MYW2w,https://drive.google.com/drive/u/0/folders/17nJJFZLALbafhHnsXzGQdmi-VvVzU3mh,https://docs.google.com/spreadsheets/d/1hRHA8iGDphCHTcsT09-3Cw2JBU4iDyBgoymv_6-sGkA,https://docs.google.com/spreadsheets/d/1ESZatUGEjN96vLsbbqeqKvEcpIvuZ1MvQANModrjgNg
35107,docs.google.com/spreadsheets/d/1kZYKUAp9LFqvY465cMw-hZkKVYpiZakmCewvpt9-FY4,https://drive.google.com/drive/u/0/folders/1kWB369C6rhl1zg_lqeW62MYTHZ60yga3,https://docs.google.com/spreadsheets/d/1szl-bkQY7-MpoC0wnh8CNp7ccUV6VFbtEgVDuRBAtF8,https://docs.google.com/spreadsheets/d/1ijPjSUuQ9zUSpHRvdNwQ3fF5VBFw5nELP6AjAIhlVks
35108,docs.google.com/spreadsheets/d/1IyEBil7Z6tqpvG5BQ-hwpiCkVCSbMpMPCfvkLFl_1sY,https://drive.google.com/drive/u/0/folders/16PkMxUwQlpw7A5vZm1Nd-jnw32VmGiKD,https://docs.google.com/spreadsheets/d/1nB7bQcFXHwwyquHZ61o-DKplf7jtu8lyZJ_s3x53Fe8,https://docs.google.com/spreadsheets/d/180_2IoT5d5D10ZhpIg4yP86vPZcdJz_Px25zhZ-hXJo
35109,docs.google.com/spreadsheets/d/1O1okV2GGO0m7S7rjpzDLEQ0Vo9lNGyI6aS5tEQHHi_4,https://drive.google.com/drive/u/0/folders/1zBUMYfnvOx7zB2SYUCCXD9um5FJOY7ID,https://docs.google.com/spreadsheets/d/1nGHmXHfeE_7-K38Q_AKENkWhonAYUNeHNTFo5LTsGhw,https://docs.google.com/spreadsheets/d/1Mcir-j7ouNbcyStfYcFA9SUAcgo24_S3Ncgxzl2V9zE
35110,docs.google.com/spreadsheets/d/1Yz9gBPQG0JuieXy79Rju5zccqGECi_bFueAVbjMMuBI,https://drive.google.com/drive/u/0/folders/1i7L70yoZLomWHMuXM9nfN3_6HZJhYpBl,https://docs.google.com/spreadsheets/d/100WN5vomXTgi2-WjisOPlHRzSUQOQuXEcvDuJOPFQHI,https://docs.google.com/spreadsheets/d/1lnbUiu3wAxWknnpFoNMooO3YUKnO7g2P_MxlT1kQSew
35111,docs.google.com/spreadsheets/d/1WNaXjef2gAfo-18fjLFDJPTmrvh_vrgq4wm3KGfTwXw,https://drive.google.com/drive/u/0/folders/1jJXaJ7rR6JPjlKprsTrYyzBkLBJxXU73,https://docs.google.com/spreadsheets/d/1LDIaMkfvIDBg6QyOUB6b9tWfgtRE_gxh9M0UrOHsOKQ,https://docs.google.com/spreadsheets/d/1OdQj1_Z4AIrEsO2QFRpFCl0r_ZPcSlb9iYXWUUKOkwk
35112,docs.google.com/spreadsheets/d/11Xytq_e_ara9TSbckyj-V7fomr8pzag57qoHEkautB0,https://drive.google.com/drive/u/0/folders/1L502KwEf5sszexZw0t8I6FFJMpKmwwNM,https://docs.google.com/spreadsheets/d/11CUOLig3UtduqEnQ7GfrvZE_EdM5xuunM6CEBpAiYLs,https://docs.google.com/spreadsheets/d/12Hat0CYmj-IhtxRDkX04vlagmEJoD_DcjNr9C4cYbMk
35113,docs.google.com/spreadsheets/d/1ZTUW0FerPGBIuuv6Q7Xl6ARZeValJ6U-xV7Ti7Zyw4U,https://drive.google.com/drive/u/0/folders/1BAf7raiKvtR2fxqrfpOTIDJqOlpJ0NYR,https://docs.google.com/spreadsheets/d/1w5gOwTveF7dBVpuI6i2gL5atAKuV_UYjyIQVp6JKb74,https://docs.google.com/spreadsheets/d/1H22u-l1cZ6K2Kw2DXKUtBM6zIqkWUwcdXvX_c0Gz_O8
35114,docs.google.com/spreadsheets/d/1f10tvlf-VYY-h0YFWS3oTWeAMwLs6kTEBtpVszJ1fok,https://drive.google.com/drive/u/0/folders/1tW9_qfVZUN6v8fc0kN6mMKt84PeKuPfY,https://docs.google.com/spreadsheets/d/1GUQx63GyYt42vqyZ5VTbpWZ0oDgcXm0xYvt4kdhObWc,https://docs.google.com/spreadsheets/d/1mkA2NJe0qwvr1kl33Z4pH8kg14zuOImfC2aBk1dcO8g
35115,docs.google.com/spreadsheets/d/1z0LMVZ-MgPaDf6FFqqN9PkZ2g_pbqs6XAA3CIIwctNA,https://drive.google.com/drive/u/0/folders/12oDfcOHqqOl_DgYUfjK53WRHOawwimdL,https://docs.google.com/spreadsheets/d/1RbeMQr6ugaxefU2I03d7lXndDuCZRgNTcGyu1-JB-Hg,https://docs.google.com/spreadsheets/d/1SKoPPtc1mVrkbmS_XgiOZG40SWotPMXPpUWzr5yHneE
35116,docs.google.com/spreadsheets/d/1XxlRrdyfcBxHuHRa6kVPXc2uLgvaiNCJI9PzPmf7HJk,https://drive.google.com/drive/u/0/folders/144pEoHv-4ljPqmLHJFWXgj63kGFdrSVA,https://docs.google.com/spreadsheets/d/1S0Dg5KQ6R4hJce82oPqGX1Zb2HE9Pe9otDKcfAkxHGk,https://docs.google.com/spreadsheets/d/1hmg0sKmoo-t1KOPD5XKfn-2xaATgP2_GGqVLnaeOUmE
35117,docs.google.com/spreadsheets/d/1jYgtSvPiF-eGf5LmymFGM8aM8X_T2oKVFrEzJxsc8wo,https://drive.google.com/drive/u/0/folders/18oNgYoS_xWIlRU3hNg6l_A8Q-NfJcAnI,https://docs.google.com/spreadsheets/d/1ZArl4mqfdiqfKBVQ9YSU68_jlOzySFKkauZ8K3HFM6I,https://docs.google.com/spreadsheets/d/18tusMd4oOPfdw3fzug5tf_ofSi12d01-qoTP1zGxZu4
35118,docs.google.com/spreadsheets/d/1Vhpbh4gbWaBmG2-nJD3T1P9oTLSk-B0F7j-3fRM1EV0,https://drive.google.com/drive/u/0/folders/11nCIJk3W_WVxHfRsHZubP1gLjTR2nw3j,https://docs.google.com/spreadsheets/d/1o-vPccmJH9pYJkhA0gyTbJR87uQnA6os-93dVs338Uk,https://docs.google.com/spreadsheets/d/1GN84hcLZYu26CreXnrSe42kzPIA75uHHcmMGEix1bR0
35119,docs.google.com/spreadsheets/d/1dDxSvLBQENldZt-Yb-sKuAoRxhwq_2EDxYOUxvY-KVY,https://drive.google.com/drive/u/0/folders/1RErqVm4pIgFadimV6u7AyQAkyGD1ZKb2,https://docs.google.com/spreadsheets/d/1nOdVG_i5zOI9snsDyqWAmLienUVf1ycNCIkoU0Q71rs,https://docs.google.com/spreadsheets/d/1qU9fcNvJMzlAhVZDiJmoD8ddV1mWRtjF5ipACTTEndA
35120,docs.google.com/spreadsheets/d/1qDYVErY7C3oBvI9R_TvoKFsfAaeYe_UoRL9Pvqr3s3g,https://drive.google.com/drive/u/0/folders/18ztnOILOkiTLfwlaZejnYkSWBGlHV102,https://docs.google.com/spreadsheets/d/18lJKb36wAGxHjLYgAuqXApN6YwwQ1xHikaaeFMXFnp8,https://docs.google.com/spreadsheets/d/1-1YzRoTFaaUF22XAmy-ntlgmhF5OK_cLOV1T0YsVjXY
35121,docs.google.com/spreadsheets/d/1dXPYl979qG57gaqLgaEhC-Ohgu7gXrX7i5IimuhGWvs,https://drive.google.com/drive/u/0/folders/1Zwgp4n9ezGYxa6hHQTsxNPLaOXbsmSkD,https://docs.google.com/spreadsheets/d/1vipctOPUSJWKQwXrSz9SVX8J03sDH2gHxIzpzIdGFeE,https://docs.google.com/spreadsheets/d/1MU7UQaRuDJ8lBV_5URJZZ4gbg1H7YrhKKNvSXvHxF8A
46001,docs.google.com/spreadsheets/d/109vAWqQTkZFS1ZrOe7EetY6xAPJizD-Ekj_z9HPBRJU,https://drive.google.com/drive/u/0/folders/10PYQAVXu66dnMCgpHNACucoPh_WrvWWe,https://docs.google.com/spreadsheets/d/1BDBstV2dLPKddygFszAU2hxb_qjRA5SC8u2HRy7qErM,https://docs.google.com/spreadsheets/d/1HRPKBzYG1_SFDkF4AVx85wTO9cWk8S9I8TI1rjWF1A4
46002,docs.google.com/spreadsheets/d/163ZCy5eJOY-At9zB6LS2IOl76cILLMhW2FLZ5ZvHvqg,https://drive.google.com/drive/u/0/folders/1ES7q7Yo_JqEDjf2Fw5zOH41cCDtgwFzg,https://docs.google.com/spreadsheets/d/1Vjrj2pviy9dWKMHDWMTq9Yr9l_dmYrYPyWgN7ISqMe8,https://docs.google.com/spreadsheets/d/1foZ5Tp2CooS2Ciiap1QR5rnj8r99lBWsMPBgSzAS4Gk
46003,docs.google.com/spreadsheets/d/1XdBPRaplAE32iUkG0Gt7PGk91PKDWq8XCM9FdO3lhWY,https://drive.google.com/drive/u/0/folders/1iPJnr91AtaPsiRHutbHUoq2A9qu2LIm_,https://docs.google.com/spreadsheets/d/18WwFBSWNpzhqUbe7s9EfUEPiGTkuu3NgxXq170VNaXo,https://docs.google.com/spreadsheets/d/1fZNFjRm36W7Ayymjqcxio85fWSF9V7puCHfzU1ENV_M
46004,docs.google.com/spreadsheets/d/1H85flbW2wecrnMMVibP1sxRkmhcshvJkyozak7VLVKs,https://drive.google.com/drive/u/0/folders/1w1AfcqC73IdqDgTbRf_C_24teL2jNaB2,https://docs.google.com/spreadsheets/d/13wH_6lOJvUxqDUeDwmOxpe-gRsuJyDtjSHGL5sE-huw,https://docs.google.com/spreadsheets/d/1b9j-BoH5RWhOeGSIiR2yaVToCMM2n3H95M4-2TJ31AQ
46005,docs.google.com/spreadsheets/d/1UjlpT51xFMImNLrMt1vlniMocrBPe2D_w2qr4yw0tZo,https://drive.google.com/drive/u/0/folders/1nctGfdQ1hVyyPaUvjmc3xpWkK8lCdLFX,https://docs.google.com/spreadsheets/d/1pocyQncv2p326ODlbmYCfB9FUDVNJAb9evgM3EByzPU,https://docs.google.com/spreadsheets/d/1aUJqT0K5YrHL2qiqPS2Ac6IR6295U3eemqDzyQD0ANs
